發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
101,6,2,23,25,2,01大同區,大同區市民大道市民大道Y3,0,1,1,B01,1,34,3,7,40,14,9
101,6,2,23,25,2,01大同區,大同區市民大道市民大道Y3,0,1,2,C03,1,26,2,7,40,14,9
101,6,28,17,35,2,01大同區,大同區市民大道與承德路口承德路 市民大道,0,1,1,C03,1,,4,8,50,4,1
101,6,28,17,35,2,01大同區,大同區市民大道與承德路口承德路 市民大道,0,1,2,C03,1,47,2,8,50,4,1
101,5,22,17,0,2,01大同區,大同區重慶北路與南京西路口重慶北路 南京西路,0,2,1,B01,1,56,3,8,50,5,1
101,5,22,17,0,2,01大同區,大同區重慶北路與南京西路口重慶北路 南京西路,0,2,2,C03,2,63,2,8,50,5,1
101,5,22,17,0,2,01大同區,大同區重慶北路與南京西路口重慶北路 南京西路,0,2,3,H02,2,2,2,8,50,5,1
101,5,28,13,50,2,01大同區,大同區赤峰街與承德路2段口赤峰街47巷 承德路2段53巷,0,1,1,C03,1,24,2,6,40,4,1
101,5,28,13,50,2,01大同區,大同區赤峰街與承德路2段口赤峰街47巷 承德路2段53巷,0,1,2,B01,1,61,3,6,40,4,1
101,5,29,7,40,2,01大同區,大同區哈密街哈密街83巷口,0,1,1,C03,2,34,2,7,50,4,1
101,5,29,7,40,2,01大同區,大同區哈密街哈密街83巷口,0,1,2,B03,1,36,3,7,50,4,1
101,5,30,10,0,2,01大同區,大同區重慶北路重慶北路往南機車專用道,0,1,1,C03,1,19,2,8,40,14,11
101,5,30,10,0,2,01大同區,大同區重慶北路重慶北路往南機車專用道,0,1,2,,3,,,8,40,14,11
101,5,30,15,12,2,01大同區,大同區延平北路與涼州街口延平北路 涼州街,0,1,1,B03,1,42,3,8,50,4,1
101,5,30,15,12,2,01大同區,大同區延平北路與涼州街口延平北路 涼州街,0,1,2,C01,2,39,2,8,50,4,1
101,5,30,17,15,2,01大同區,大同區民權西路與承德路口承德路 民權西路,0,2,1,C03,1,26,2,7,50,4,1
101,5,30,17,15,2,01大同區,大同區民權西路與承德路口承德路 民權西路,0,2,2,C03,2,47,2,7,50,4,1
101,5,31,7,5,2,01大同區,大同區忠孝西路與塔城街口忠孝西路 塔城街,0,2,1,C03,1,25,2,7,50,4,2
101,5,31,7,5,2,01大同區,大同區忠孝西路與塔城街口忠孝西路 塔城街,0,2,2,H02,2,52,2,7,50,4,2
101,5,31,7,5,2,01大同區,大同區忠孝西路與塔城街口忠孝西路 塔城街,0,2,3,,3,,,7,50,4,2
101,6,2,22,30,2,01大同區,大同區鄭州路與環河北路口環河北路 鄭州路,0,1,1,C03,1,25,2,6,40,14,9
101,6,2,22,30,2,01大同區,大同區鄭州路與環河北路口環河北路 鄭州路,0,1,2,A12,1,50,3,6,40,14,9
101,6,2,22,30,2,01大同區,大同區鄭州路與環河北路口環河北路 鄭州路,0,1,3,B03,1,35,3,6,40,14,9
101,6,9,14,33,2,01大同區,大同區民生西路173號,0,1,1,C03,1,100,4,8,50,3,2
101,6,9,14,33,2,01大同區,大同區民生西路173號,0,1,2,C03,1,27,2,8,50,3,2
101,6,27,16,30,2,01大同區,大同區承德路3段40號,0,1,1,C03,1,100,4,8,50,14,9
101,6,27,16,30,2,01大同區,大同區承德路3段40號,0,1,2,A02,1,100,4,8,50,14,9
101,6,27,16,30,2,01大同區,大同區承德路3段40號,0,1,3,C03,2,31,2,8,50,14,9
101,7,15,10,0,2,01大同區,大同區民權西路民權西路144巷5弄4號前,0,1,1,F01,2,60,2,8,30,14,9
101,7,15,10,0,2,01大同區,大同區民權西路民權西路144巷5弄4號前,0,1,2,B03,1,51,3,8,30,14,9
101,2,24,8,30,2,01大同區,大同區大龍街與酒泉街口大龍街 酒泉街,0,1,1,F01,2,76,2,6,50,4,1
101,2,24,8,30,2,01大同區,大同區大龍街與酒泉街口大龍街 酒泉街,0,1,2,B03,1,39,3,6,50,4,1
101,5,9,13,20,2,01大同區,大同區承德路與承德橋口承德路 承德橋,0,2,1,C03,1,39,2,8,40,8,11
101,5,9,13,20,2,01大同區,大同區承德路與承德橋口承德路 承德橋,0,2,2,F01,2,52,2,8,40,8,11
101,4,10,11,30,2,01大同區,大同區延平北路與忠孝西路口延平北路 忠孝西路,0,1,1,C03,1,31,2,8,30,5,1
101,4,10,11,30,2,01大同區,大同區延平北路與忠孝西路口延平北路 忠孝西路,0,1,2,B03,1,54,3,8,30,5,1
101,4,14,1,35,2,01大同區,大同區民生西路與重慶北路2段口,0,1,1,B03,1,37,3,7,50,4,2
101,4,14,1,35,2,01大同區,大同區民生西路與重慶北路2段口,0,1,2,,3,,,7,50,4,2
101,4,14,1,35,2,01大同區,大同區民生西路與重慶北路2段口,0,1,3,H01,1,50,2,7,50,4,2
101,3,16,8,30,2,01大同區,大同區承德路與南京西路口承德路 南京西路,0,2,1,C03,1,21,2,8,50,4,2
101,3,16,8,30,2,01大同區,大同區承德路與南京西路口承德路 南京西路,0,2,2,C03,1,18,2,8,50,4,2
101,4,23,7,45,2,01大同區,大同區民權西路與台北橋口民權西路 台北橋機車道往台北,0,1,1,C03,1,,4,8,40,8,11
101,4,23,7,45,2,01大同區,大同區民權西路與台北橋口民權西路 台北橋機車道往台北,0,1,2,C03,2,31,2,8,40,8,11
101,4,23,9,50,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,1,1,C03,1,25,3,8,50,4,1
101,6,26,12,35,2,01大同區,大同區延平北路2段延平北路2段43巷11號,0,2,2,C03,2,50,2,8,50,4,1
101,6,29,19,40,2,01大同區,大同區重慶北路3段347號,0,2,1,C03,1,24,2,6,50,4,1
101,6,29,19,40,2,01大同區,大同區重慶北路3段347號,0,2,2,F01,1,55,2,6,50,4,1
101,4,23,9,50,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,1,2,C03,1,59,2,8,50,4,1
101,4,27,22,0,2,01大同區,大同區延平北路與歸綏街口延平北路 歸綏街,0,1,1,C04,1,29,2,6,50,4,1
101,4,27,22,0,2,01大同區,大同區延平北路與歸綏街口延平北路 歸綏街,0,1,2,B03,1,48,3,6,50,4,1
101,4,28,17,30,2,01大同區,大同區民生西路與重慶北路口重慶北路 民生西路,0,2,1,C03,1,50,2,7,50,4,2
101,4,28,17,30,2,01大同區,大同區民生西路與重慶北路口重慶北路 民生西路,0,2,2,C03,1,26,2,7,50,4,2
101,4,29,19,30,2,01大同區,大同區民權西路民權西路102巷33弄,0,2,1,C03,1,30,2,6,30,3,1
101,4,29,19,30,2,01大同區,大同區民權西路民權西路102巷33弄,0,2,2,B03,1,41,3,6,30,3,1
101,4,29,19,30,2,01大同區,大同區民權西路民權西路102巷33弄,0,2,3,H02,2,30,2,6,30,3,1
101,5,2,15,40,2,01大同區,大同區延平北路3段延平北路3段22號-4,0,1,1,C03,2,38,2,7,50,14,9
101,5,2,15,40,2,01大同區,大同區延平北路3段延平北路3段22號-4,0,1,2,C03,1,20,3,7,50,14,9
101,5,20,21,10,2,01大同區,大同區涼州街與環河北路口環河北路 涼州街,0,2,1,C03,1,22,2,6,50,14,9
101,5,20,21,10,2,01大同區,大同區涼州街與環河北路口環河北路 涼州街,0,2,2,B01,1,45,3,6,50,14,9
101,5,20,21,10,2,01大同區,大同區涼州街與環河北路口環河北路 涼州街,0,2,3,H02,2,21,2,6,50,14,9
101,5,21,22,45,2,01大同區,大同區萬全街與雙連街口雙連街 萬全街,0,1,1,F01,2,21,2,7,50,4,1
101,5,21,22,45,2,01大同區,大同區萬全街與雙連街口雙連街 萬全街,0,1,2,B03,1,31,3,7,50,4,1
101,5,22,5,40,2,01大同區,大同區承德路與酒泉街口承德路 酒泉街,0,1,1,F01,2,46,2,8,50,3,1
101,5,22,5,40,2,01大同區,大同區承德路與酒泉街口承德路 酒泉街,0,1,2,B03,1,31,3,8,50,3,1
101,5,22,22,15,2,01大同區,大同區西寧北路65號,0,1,1,B03,1,37,3,7,50,14,9
101,5,22,22,15,2,01大同區,大同區西寧北路65號,0,1,2,C03,1,59,2,7,50,14,9
101,5,30,19,33,2,01大同區,大同區延平北路與鄭州路口延平北路 鄭州路,0,1,1,C03,1,,4,7,40,4,1
101,5,30,19,33,2,01大同區,大同區延平北路與鄭州路口延平北路 鄭州路,0,1,2,C03,1,23,2,7,40,4,1
101,5,6,17,30,2,01大同區,大同區民權西路191號,0,2,1,C03,1,33,2,8,50,14,9
101,5,6,17,30,2,01大同區,大同區民權西路191號,0,2,2,C04,2,43,2,8,50,14,9
101,5,6,17,30,2,01大同區,大同區民權西路191號,0,2,3,C03,1,26,3,8,50,14,9
101,5,8,10,30,2,01大同區,大同區承德路與酒泉街口承德路 酒泉街,0,1,1,C03,1,70,3,8,50,4,9
101,5,8,10,30,2,01大同區,大同區承德路與酒泉街口承德路 酒泉街,0,1,2,C03,2,30,2,8,50,4,9
101,5,13,12,27,2,01大同區,大同區民生西路310號,0,1,1,H02,2,41,3,8,40,14,9
101,5,13,12,27,2,01大同區,大同區民生西路310號,0,1,2,B01,1,44,3,8,40,14,9
101,5,13,12,27,2,01大同區,大同區民生西路310號,0,1,3,C03,2,46,2,8,40,14,9
101,5,13,12,27,2,01大同區,大同區民生西路310號,0,1,4,B03,1,38,3,8,40,14,9
101,6,5,17,29,2,01大同區,大同區安西街與延平北路2段口延平北路2段272巷 安西街口,0,1,1,B01,2,50,3,8,30,4,1
101,6,5,17,29,2,01大同區,大同區安西街與延平北路2段口延平北路2段272巷 安西街口,0,1,2,C03,1,41,2,8,30,4,1
101,4,30,14,30,2,01大同區,大同區承德路3段176巷,0,1,1,B03,2,30,3,8,50,13,13
101,4,30,14,30,2,01大同區,大同區承德路3段176巷,0,1,2,C03,1,65,2,8,50,13,13
101,6,6,15,32,2,01大同區,大同區錦西街錦西街59巷29號,0,1,1,B03,2,58,3,8,30,13,9
101,6,6,15,32,2,01大同區,大同區錦西街錦西街59巷29號,0,1,2,C03,1,68,2,8,30,13,9
101,6,13,18,0,2,01大同區,大同區塔城街與鄭州路口鄭州路 塔城街,0,2,1,C03,1,20,2,8,50,4,2
101,6,13,18,0,2,01大同區,大同區塔城街與鄭州路口鄭州路 塔城街,0,2,2,C03,1,20,2,8,50,4,2
101,6,14,9,50,2,01大同區,大同區酒泉街酒泉街50之1號,0,4,1,C03,1,19,2,8,30,4,1
101,6,14,9,50,2,01大同區,大同區酒泉街酒泉街50之1號,0,4,2,C03,2,41,2,8,30,4,1
101,6,14,9,50,2,01大同區,大同區酒泉街酒泉街50之1號,0,4,3,C03,1,33,2,8,30,4,1
101,6,14,9,50,2,01大同區,大同區酒泉街酒泉街50之1號,0,4,4,H02,2,19,2,8,30,4,1
101,6,14,16,32,2,01大同區,大同區延平北路4段94號,0,1,1,B02,1,36,3,6,40,14,5
101,6,14,16,32,2,01大同區,大同區延平北路4段94號,0,1,2,C03,1,18,2,6,40,14,5
101,6,1,14,56,2,01大同區,大同區延平北路1段2號,0,1,1,C03,2,40,3,8,50,14,9
101,6,1,14,56,2,01大同區,大同區延平北路1段2號,0,1,2,C03,2,24,2,8,50,14,9
101,6,2,9,5,2,01大同區,大同區承德路1段63號,0,3,1,C03,1,35,2,6,50,14,9
101,6,2,9,5,2,01大同區,大同區承德路1段63號,0,3,2,C03,1,19,2,6,50,14,9
101,6,2,9,5,2,01大同區,大同區承德路1段63號,0,3,3,H02,1,19,2,6,50,14,9
101,5,1,12,55,2,01大同區,大同區塔城街與鄭州路口鄭州路 塔城街,0,2,1,B12,1,26,3,8,50,4,1
101,5,1,12,55,2,01大同區,大同區塔城街與鄭州路口鄭州路 塔城街,0,2,2,C03,1,18,2,8,50,4,1
101,5,1,12,55,2,01大同區,大同區塔城街與鄭州路口鄭州路 塔城街,0,2,3,H02,2,21,2,8,50,4,1
101,6,6,0,15,2,01大同區,大同區承德路與敦煌路口承德路 敦煌路,0,2,1,A12,1,,4,7,50,4,1
101,6,6,0,15,2,01大同區,大同區承德路與敦煌路口承德路 敦煌路,0,2,2,C03,1,20,2,7,50,4,1
101,6,6,0,15,2,01大同區,大同區承德路與敦煌路口承德路 敦煌路,0,2,3,C03,1,26,2,7,50,4,1
101,6,8,7,13,2,01大同區,大同區民權西路與承德路口承德路 民權西路,0,2,1,C04,1,43,2,8,50,14,9
101,6,8,7,13,2,01大同區,大同區民權西路與承德路口承德路 民權西路,0,2,2,C03,1,18,2,8,50,14,9
101,6,9,10,5,2,01大同區,大同區民生西路與延平北路口延平北路 民生西路,0,2,1,B12,1,42,3,7,50,4,1
101,6,9,10,5,2,01大同區,大同區民生西路與延平北路口延平北路 民生西路,0,2,2,H01,2,83,2,7,50,4,1
101,6,9,10,5,2,01大同區,大同區民生西路與延平北路口延平北路 民生西路,0,2,3,H01,2,73,2,7,50,4,1
101,6,17,22,19,2,01大同區,大同區酒泉街與庫倫街口酒泉街 庫倫街,0,3,1,C03,1,18,2,7,50,3,1
101,6,17,22,19,2,01大同區,大同區酒泉街與庫倫街口酒泉街 庫倫街,0,3,2,C03,1,24,2,7,50,3,1
101,6,17,22,19,2,01大同區,大同區酒泉街與庫倫街口酒泉街 庫倫街,0,3,3,H02,2,23,2,7,50,3,1
101,6,26,8,30,2,01大同區,大同區重慶北路與民族西路口重慶北路民族西路,0,1,1,A04,1,48,3,8,50,4,1
101,6,26,8,30,2,01大同區,大同區重慶北路與民族西路口重慶北路民族西路,0,1,2,H01,2,22,2,8,50,4,1
101,6,29,21,35,2,01大同區,大同區承德路與錦西街口承德路 錦西街,0,2,1,C03,1,22,2,7,50,4,1
101,6,29,21,35,2,01大同區,大同區承德路與錦西街口承德路 錦西街,0,2,2,C04,2,58,2,7,50,4,1
101,6,29,21,35,2,01大同區,大同區承德路與錦西街口承德路 錦西街,0,2,3,H02,1,22,3,7,50,4,1
101,6,30,4,35,2,01大同區,大同區市民大道與環河北路口環河北路 市民大道,0,1,1,C03,1,33,2,7,50,14,9
101,6,30,4,35,2,01大同區,大同區市民大道與環河北路口環河北路 市民大道,0,1,2,B03,1,22,3,7,50,14,9
101,6,30,22,15,2,01大同區,大同區承德路與敦煌路口承德路 敦煌路,0,2,1,C03,1,20,2,7,50,4,2
101,6,30,22,15,2,01大同區,大同區承德路與敦煌路口承德路 敦煌路,0,2,2,C03,1,49,2,7,50,4,2
101,7,2,10,30,2,01大同區,大同區承德路3段169號,0,1,1,B03,1,24,3,7,50,14,9
101,7,2,10,30,2,01大同區,大同區承德路3段169號,0,1,2,C03,1,71,2,7,50,14,9
101,6,5,18,20,2,01大同區,大同區延平北路4段235巷,0,4,1,C03,1,67,2,8,50,3,1
101,6,5,18,20,2,01大同區,大同區延平北路4段235巷,0,4,2,C03,2,30,2,8,50,3,1
101,6,5,18,20,2,01大同區,大同區延平北路4段235巷,0,4,4,H02,2,62,2,8,50,3,1
101,6,5,18,20,2,01大同區,大同區延平北路4段235巷,0,4,5,H02,1,4,2,8,50,3,1
101,6,5,18,20,2,01大同區,大同區延平北路4段235巷,0,4,3,H02,1,7,3,8,50,3,1
101,6,8,11,55,2,01大同區,大同區萬全街與寧夏路口寧夏路 萬全街,0,1,1,C03,1,59,3,8,50,3,1
101,6,8,11,55,2,01大同區,大同區萬全街與寧夏路口寧夏路 萬全街,0,1,2,F01,1,69,2,8,50,3,1
101,6,13,18,50,2,01大同區,大同區延平北路1段140號,0,1,1,C03,2,35,3,8,50,14,9
101,6,13,18,50,2,01大同區,大同區延平北路1段140號,0,1,2,C03,2,29,2,8,50,14,9
101,6,25,11,40,2,01大同區,大同區重慶北路重慶北路高速公路下方機車引道,0,1,1,C03,1,44,2,8,50,14,9
101,6,25,11,40,2,01大同區,大同區重慶北路重慶北路高速公路下方機車引道,0,1,2,,3,,,8,50,14,9
101,6,26,12,35,2,01大同區,大同區延平北路2段延平北路2段43巷11號,0,2,1,C04,2,50,2,8,50,4,1
101,7,20,13,40,2,01大同區,大同區南京西路與環河北路口環河北路 南京西路,0,1,1,A04,1,31,3,8,50,3,1
101,7,20,13,40,2,01大同區,大同區南京西路與環河北路口環河北路 南京西路,0,1,2,H01,2,56,2,8,50,3,1
101,7,30,18,8,2,01大同區,大同區民權西路與重慶北路口重慶北路 民權西路,0,1,1,C03,1,45,2,6,50,5,1
101,7,30,18,8,2,01大同區,大同區民權西路與重慶北路口重慶北路 民權西路,0,1,2,,3,,,6,50,5,1
101,8,2,13,40,2,01大同區,大同區市民大道與環河北路口環河北路 市民大道,0,1,1,C03,2,23,2,6,50,5,2
101,6,22,17,45,2,01大同區,大同區台北橋台北橋機車道往三重,0,2,1,C03,1,25,2,6,40,8,11
101,6,22,17,45,2,01大同區,大同區台北橋台北橋機車道往三重,0,2,2,C03,1,54,2,6,40,8,11
101,6,22,17,45,2,01大同區,大同區台北橋台北橋機車道往三重,0,2,3,C03,1,,3,6,40,8,11
101,7,14,22,25,2,01大同區,大同區平陽街與承德路口承德路 平陽街,0,1,1,H01,2,70,2,8,50,14,9
101,7,14,22,25,2,01大同區,大同區平陽街與承德路口承德路 平陽街,0,1,2,C03,2,29,3,8,50,14,9
101,7,22,20,17,2,01大同區,大同區市民大道市民大道西往東,0,1,1,B01,1,59,3,8,40,14,6
101,7,22,20,17,2,01大同區,大同區市民大道市民大道西往東,0,1,2,C03,1,22,2,8,40,14,6
101,7,13,14,5,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,2,1,B03,1,,4,8,50,4,1
101,7,13,14,5,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,2,2,C03,2,26,2,8,50,4,1
101,7,13,14,5,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,2,3,C03,1,72,2,8,50,4,1
101,7,16,22,20,2,01大同區,大同區市民大道1段109號,0,1,1,B03,1,,4,8,50,4,2
101,7,16,22,20,2,01大同區,大同區市民大道1段109號,0,1,2,C03,1,23,3,8,50,4,2
101,7,16,22,20,2,01大同區,大同區市民大道1段109號,0,1,3,H02,2,30,2,8,50,4,2
101,8,16,8,40,2,01大同區,大同區重慶北路與涼州街口重慶北路 涼州街,0,1,1,F01,1,0,4,8,50,4,2
101,8,16,8,40,2,01大同區,大同區重慶北路與涼州街口重慶北路 涼州街,0,1,2,C03,2,59,2,8,50,4,2
101,6,14,22,50,2,01大同區,大同區大龍街與民族西路口大龍街 民族西路,0,1,1,B03,1,20,3,6,50,4,1
101,6,14,22,50,2,01大同區,大同區大龍街與民族西路口大龍街 民族西路,0,1,2,C03,1,23,2,6,50,4,1
101,7,10,8,45,2,01大同區,大同區延平北路2段272巷,0,1,1,B03,2,52,3,8,50,3,2
101,7,10,8,45,2,01大同區,大同區延平北路2段272巷,0,1,2,H01,2,69,2,8,50,3,2
101,7,19,16,35,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,2,1,C03,1,39,2,8,50,4,1
101,7,19,16,35,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,2,2,C03,1,22,2,8,50,4,1
101,7,27,17,30,2,01大同區,大同區延平北路2段延平北路2段272巷口,0,3,1,C03,1,68,2,8,50,3,1
101,7,27,17,30,2,01大同區,大同區延平北路2段延平北路2段272巷口,0,3,2,C03,1,24,2,8,50,3,1
101,7,27,17,30,2,01大同區,大同區延平北路2段延平北路2段272巷口,0,3,3,H02,2,61,2,8,50,3,1
101,7,31,18,56,2,01大同區,大同區長安西路與承德路口承德路 長安西路,0,1,1,B11,1,30,3,6,50,4,18
101,7,31,18,56,2,01大同區,大同區長安西路與承德路口承德路 長安西路,0,1,2,H01,2,20,2,6,50,4,18
101,8,2,16,40,2,01大同區,大同區延平北路與長安西路口延平北路 長安西路,0,1,1,C03,2,26,2,6,50,5,1
101,8,2,16,40,2,01大同區,大同區延平北路與長安西路口延平北路 長安西路,0,1,2,C03,1,58,3,6,50,5,1
101,8,22,7,48,2,01大同區,大同區民權西路與台北橋口民權西路台北橋機車道往台北,0,1,1,C03,1,34,3,8,40,8,11
101,8,22,7,48,2,01大同區,大同區民權西路與台北橋口民權西路台北橋機車道往台北,0,1,2,C03,2,30,2,8,40,8,11
101,6,5,9,50,2,01大同區,大同區承德路3段174號,0,1,1,G06,1,,4,8,50,3,1
101,6,5,9,50,2,01大同區,大同區承德路3段174號,0,1,2,C03,1,67,2,8,50,3,1
101,6,5,9,50,2,01大同區,大同區承德路3段174號,0,1,3,C03,1,46,3,8,50,3,1
101,8,20,14,20,2,01大同區,大同區民權西路與台北橋口民權西路台北橋往三重機車道,0,3,1,C03,1,17,2,8,50,8,11
101,8,20,14,20,2,01大同區,大同區民權西路與台北橋口民權西路台北橋往三重機車道,0,3,2,C03,1,57,2,8,50,8,11
101,8,20,14,20,2,01大同區,大同區民權西路與台北橋口民權西路台北橋往三重機車道,0,3,3,C03,1,23,2,8,50,8,11
101,11,7,9,5,2,01大同區,大同區承德路3段15號,0,1,1,C04,2,58,2,8,50,14,9
101,11,7,9,5,2,01大同區,大同區承德路3段15號,0,1,2,B01,1,53,3,8,50,14,9
101,11,21,9,50,2,01大同區,大同區重慶北路3段重慶北路3段252巷46弄  重慶北路3段252巷口,0,2,1,B01,1,37,2,6,40,4,1
101,11,21,9,50,2,01大同區,大同區重慶北路3段重慶北路3段252巷46弄  重慶北路3段252巷口,0,2,2,C03,1,25,2,6,40,4,1
101,11,28,8,30,2,01大同區,大同區承德路2段83號,0,1,1,C03,1,24,2,8,50,3,2
101,11,28,8,30,2,01大同區,大同區承德路2段83號,0,1,2,B03,1,39,3,8,50,3,2
101,6,17,19,20,2,01大同區,大同區哈密街90號,0,1,1,B01,1,51,3,8,40,4,1
101,6,17,19,20,2,01大同區,大同區哈密街90號,0,1,2,C03,2,19,2,8,40,4,1
101,6,17,21,30,2,01大同區,大同區大龍街與酒泉街口酒泉街 大龍街,0,1,1,B03,1,,4,8,40,4,2
101,6,17,21,30,2,01大同區,大同區大龍街與酒泉街口酒泉街 大龍街,0,1,2,H01,2,31,2,8,40,4,2
101,6,25,7,35,2,01大同區,大同區市民大道與承德路口承德路 市民大道,0,1,1,C03,1,100,4,8,40,14,22
101,6,25,7,35,2,01大同區,大同區市民大道與承德路口承德路 市民大道,0,1,2,C03,1,36,2,8,40,14,22
101,4,18,19,8,2,01大同區,大同區鄭州路31號,0,1,1,C03,2,49,3,6,40,3,2
101,4,18,19,8,2,01大同區,大同區鄭州路31號,0,1,2,C03,2,54,2,6,40,3,2
101,6,27,21,35,2,01大同區,大同區重慶北路與南京西路口重慶北路 南京西路,0,1,1,B01,1,64,3,8,50,4,4
101,6,27,21,35,2,01大同區,大同區重慶北路與南京西路口重慶北路 南京西路,0,1,2,C03,2,19,2,8,50,4,4
101,6,27,8,35,2,01大同區,大同區民權西路與重慶北路口重慶北路 民權西路,0,1,1,C03,1,,4,8,40,14,8
101,6,27,8,35,2,01大同區,大同區民權西路與重慶北路口重慶北路 民權西路,0,1,2,C03,1,30,2,8,40,14,8
101,7,7,10,25,2,01大同區,大同區鄭州路與環河北路口環河北路 鄭州路,0,1,1,C03,2,50,2,8,50,4,9
101,7,7,10,25,2,01大同區,大同區鄭州路與環河北路口環河北路 鄭州路,0,1,2,B03,1,70,3,8,50,4,9
101,7,21,3,14,2,01大同區,大同區長安西路與重慶北路口重慶北路 長安西路,0,1,1,B01,1,51,3,8,50,4,1
101,7,21,3,14,2,01大同區,大同區長安西路與重慶北路口重慶北路 長安西路,0,1,2,C03,1,28,2,8,50,4,1
